FECHA,LATITUD,LONGITUD,PRODUCTO/CULTIVO,TIPO DE PREDIO,DEPARTAMENTO/PROVINCIA,MUNICIPIO/CANTON,CONDICIÓN
26/11/2024,7.62262,-72.68061,BANANO,COMERCIAL,NORTE DE SANTANDER,BOCHALEMA,AUSENTE
26/11/2024,7.61997,-72.67859,BANANO,COMERCIAL,NORTE DE SANTANDER,BOCHALEMA,AUSENTE
5/11/2024,7.81112,-72.47363,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,VILLA DEL ROSARIO,AUSENTE
5/11/2024,7.81639,-72.47258,BANANO,COMERCIAL,NORTE DE SANTANDER,VILLA DEL ROSARIO,AUSENTE
5/11/2024,7.67016,-72.55553,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LOS PATIOS,AUSENTE
5/11/2024,7.70677,-72.5386,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LOS PATIOS,AUSENTE
6/11/2024,7.77682,-72.47367,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,VILLA DEL ROSARIO,AUSENTE
6/11/2024,7.77917,-72.47333,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,VILLA DEL ROSARIO,AUSENTE
6/11/2024,7.79792,-72.47207,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,VILLA DEL ROSARIO,AUSENTE
5/11/2024,7.81012,-72.47371,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,VILLA DEL ROSARIO,AUSENTE
6/11/2024,7.67331,-72.55804,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LOS PATIOS,AUSENTE
6/11/2024,7.66333,-72.55293,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LOS PATIOS,AUSENTE
6/11/2024,7.66405,-72.55039,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LOS PATIOS,AUSENTE
6/11/2024,7.6689,-72.55011,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LOS PATIOS,AUSENTE
6/11/2024,7.98589,-72.60796,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,EL ZULIA,AUSENTE
6/11/2024,7.98583,-72.60041,BANANO,COMERCIAL,NORTE DE SANTANDER,EL ZULIA,AUSENTE
6/11/2024,7.85736,-72.45242,BANANO,COMERCIAL,NORTE DE SANTANDER,VILLA DEL ROSARIO,AUSENTE
6/11/2024,7.85648,-72.45408,BANANO,COMERCIAL,NORTE DE SANTANDER,VILLA DEL ROSARIO,AUSENTE
23/10/2024,7.69328,-72.5658,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LOS PATIOS,AUSENTE
18/10/2024,7.53699,-72.63274,BANANO,COMERCIAL,NORTE DE SANTANDER,PAMPLONITA,AUSENTE
18/10/2024,7.53842,-72.63399,BANANO,COMERCIAL,NORTE DE SANTANDER,PAMPLONITA,AUSENTE
18/10/2024,8.38637,-72.60115,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
23/10/2024,7.67288,-72.73459,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,ARBOLEDAS,AUSENTE
23/10/2024,8.54641,-72.66911,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
23/10/2024,8.60637,-72.68268,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
23/10/2024,8.59336,-72.65854,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
5/11/2024,7.98381,-72.60371,BANANO,COMERCIAL,NORTE DE SANTANDER,EL ZULIA,AUSENTE
5/11/2024,7.96666,-72.60588,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,EL ZULIA,AUSENTE
5/11/2024,7.96679,-72.60493,BANANO,COMERCIAL,NORTE DE SANTANDER,EL ZULIA,AUSENTE
24/10/2024,7.66971,-72.72254,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,ARBOLEDAS,AUSENTE
5/11/2024,7.86451,-72.59947,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SAN CAYETANO,AUSENTE
5/11/2024,7.87752,-72.57932,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SAN CAYETANO,AUSENTE
5/11/2024,7.87862,-72.57977,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,SAN CAYETANO,AUSENTE
5/11/2024,7.87866,-72.57817,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SAN CAYETANO,AUSENTE
25/11/2024,7.7125,-72.63286,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,DURANIA,AUSENTE
13/11/2024,7.86935,-72.71653,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.87388,-72.71147,BANANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.87185,-72.71272,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
25/11/2024,7.61969,-72.67185,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,BOCHALEMA,AUSENTE
25/11/2024,7.61969,-72.67161,BANANO,COMERCIAL,NORTE DE SANTANDER,BOCHALEMA,AUSENTE
25/11/2024,7.71568,-72.63254,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,DURANIA,AUSENTE
25/11/2024,7.71502,-72.63368,BANANO,COMERCIAL,NORTE DE SANTANDER,DURANIA,AUSENTE
25/11/2024,7.56378,-72.62005,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,CHINÁCOTA,AUSENTE
25/11/2024,7.58213,-72.61558,BANANO,COMERCIAL,NORTE DE SANTANDER,CHINÁCOTA,AUSENTE
25/11/2024,7.5817,-72.61544,BANANO,COMERCIAL,NORTE DE SANTANDER,CHINÁCOTA,AUSENTE
25/11/2024,7.6198,-72.67183,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,BOCHALEMA,AUSENTE
25/11/2024,7.57304,-72.46723,BANANO,COMERCIAL,NORTE DE SANTANDER,RAGONVALIA,AUSENTE
25/11/2024,7.58926,-72.48705,BANANO,COMERCIAL,NORTE DE SANTANDER,RAGONVALIA,AUSENTE
25/11/2024,7.58902,-72.48688,BANANO,COMERCIAL,NORTE DE SANTANDER,RAGONVALIA,AUSENTE
25/11/2024,7.5855,-72.4817,BANANO,COMERCIAL,NORTE DE SANTANDER,RAGONVALIA,AUSENTE
13/11/2024,7.95613,-72.70621,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.93222,-72.73231,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.88492,-72.70677,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
6/11/2024,7.97118,-72.60486,BANANO,COMERCIAL,NORTE DE SANTANDER,EL ZULIA,AUSENTE
13/11/2024,7.81916,-72.75828,BANANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.95617,-72.70834,BANANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.88531,-72.70537,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.88498,-72.70507,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.89806,-72.69834,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.81273,-72.75883,BANANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.81391,-72.75925,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.8145,-72.75901,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.90181,-72.68595,BANANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.82103,-72.75415,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.8245,-72.448,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,SANTIAGO,AUSENTE
13/11/2024,7.88783,-72.70051,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,SANTIAGO,AUSENTE
2/10/2024,7.53926,-72.46699,BANANO,COMERCIAL,NORTE DE SANTANDER,HERRÁN,AUSENTE
2/10/2024,7.53709,-72.46862,BANANO,COMERCIAL,NORTE DE SANTANDER,HERRÁN,AUSENTE
2/10/2024,7.5285,-72.4722,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,HERRÁN,AUSENTE
2/10/2024,8.62299,-72.65832,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TIBÚ,AUSENTE
8/10/2024,7.5817,-72.61544,BANANO,COMERCIAL,NORTE DE SANTANDER,CHINÁCOTA,AUSENTE
2/10/2024,7.53332,-72.47875,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,HERRÁN,AUSENTE
2/10/2024,7.54248,-72.46452,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,HERRÁN,AUSENTE
2/10/2024,7.53127,-72.47014,BANANO,COMERCIAL,NORTE DE SANTANDER,HERRÁN,AUSENTE
9/10/2024,7.99311,-72.83377,BANANO,COMERCIAL,NORTE DE SANTANDER,LOURDES,AUSENTE
9/10/2024,7.98954,-72.60683,BANANO,COMERCIAL,NORTE DE SANTANDER,EL ZULIA,AUSENTE
8/10/2024,7.57173,-72.62862,BANANO,COMERCIAL,NORTE DE SANTANDER,CHINÁCOTA,AUSENTE
8/10/2024,7.56378,-72.62005,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,CHINÁCOTA,AUSENTE
10/10/2024,7.77569,-72.50594,BANANO,COMERCIAL,NORTE DE SANTANDER,LOS PATIOS,AUSENTE
10/10/2024,7.78284,-72.51816,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LOS PATIOS,AUSENTE
9/10/2024,7.83337,-72.52268,BANANO,COMERCIAL,NORTE DE SANTANDER,CUCUTA,AUSENTE
9/10/2024,7.94499,-72.83326,BANANO,COMERCIAL,NORTE DE SANTANDER,LOURDES,AUSENTE
1/10/2024,8.61562,-72.67081,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
1/10/2024,7.52985,-72.47352,BANANO,COMERCIAL,NORTE DE SANTANDER,HERRÁN,AUSENTE
1/10/2024,7.5073,-72.48564,BANANO,COMERCIAL,NORTE DE SANTANDER,HERRÁN,AUSENTE
1/10/2024,7.52988,-72.4736,BANANO,COMERCIAL,NORTE DE SANTANDER,HERRÁN,AUSENTE
1/10/2024,8.63307,-72.69068,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TIBÚ,AUSENTE
1/10/2024,8.63348,-72.69461,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TIBÚ,AUSENTE
1/10/2024,8.62044,-72.66532,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
1/10/2024,8.61532,-72.67116,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
1/10/2024,8.12745,-72.85624,BANANO,COMERCIAL,NORTE DE SANTANDER,SARDINATA,AUSENTE
1/10/2024,8.1219,-72.85107,BANANO,COMERCIAL,NORTE DE SANTANDER,SARDINATA,AUSENTE
1/10/2024,8.12391,-72.85308,BANANO,COMERCIAL,NORTE DE SANTANDER,SARDINATA,AUSENTE
1/10/2024,8.63633,-72.68764,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TIBÚ,AUSENTE
2/10/2024,8.61718,-72.67542,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TIBÚ,AUSENTE
2/10/2024,8.66451,-72.68445,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TIBÚ,AUSENTE
2/10/2024,8.65693,-72.67747,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TIBÚ,AUSENTE
2/10/2024,8.12297,-72.8527,BANANO,COMERCIAL,NORTE DE SANTANDER,SARDINATA,AUSENTE
16/10/2024,7.27689,-72.50281,BANANO,COMERCIAL,NORTE DE SANTANDER,LABATECA,AUSENTE
16/10/2024,7.27852,-72.50032,BANANO,COMERCIAL,NORTE DE SANTANDER,LABATECA,AUSENTE
16/10/2024,8.19302,-72.41615,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,CUCUTA,AUSENTE
16/10/2024,8.19376,-72.41232,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,CUCUTA,AUSENTE
16/10/2024,7.27715,-72.50053,BANANO,COMERCIAL,NORTE DE SANTANDER,LABATECA,AUSENTE
16/10/2024,7.27656,-72.50124,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LABATECA,AUSENTE
16/10/2024,7.27708,-72.50137,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,LABATECA,AUSENTE
16/10/2024,7.27815,-72.50154,BANANO,COMERCIAL,NORTE DE SANTANDER,LABATECA,AUSENTE
16/10/2024,7.31896,-72.48566,BANANO,COMERCIAL,NORTE DE SANTANDER,TOLEDO,AUSENTE
16/10/2024,7.31532,-72.48432,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TOLEDO,AUSENTE
16/10/2024,7.37324,-72.49819,BANANO,COMERCIAL,NORTE DE SANTANDER,TOLEDO,AUSENTE
16/10/2024,7.37412,-72.50143,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TOLEDO,AUSENTE
18/10/2024,8.36633,-72.62663,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
17/10/2024,8.39127,-72.59857,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
17/10/2024,8.37602,-72.61003,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TIBÚ,AUSENTE
16/10/2024,8.39008,-72.59866,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TIBÚ,AUSENTE
11/10/2024,7.91283,-72.78657,BANANO,COMERCIAL,NORTE DE SANTANDER,GRAMALOTE,AUSENTE
11/10/2024,7.69621,-72.63802,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,BOCHALEMA,AUSENTE
11/10/2024,7.69188,-72.61908,BANANO,COMERCIAL,NORTE DE SANTANDER,BOCHALEMA,AUSENTE
11/10/2024,8.08571,-72.80227,PLÁTANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,SARDINATA,AUSENTE
15/10/2024,7.39445,-72.50317,BANANO,COMERCIAL,NORTE DE SANTANDER,TOLEDO,AUSENTE
15/10/2024,7.28681,-72.4731,BANANO,COMERCIAL,NORTE DE SANTANDER,TOLEDO,AUSENTE
15/10/2024,7.28903,-72.47906,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TOLEDO,AUSENTE
15/10/2024,7.29636,-72.48052,BANANO,COMERCIAL,NORTE DE SANTANDER,TOLEDO,AUSENTE
15/10/2024,7.274,-72.50014,BANANO,COMERCIAL,NORTE DE SANTANDER,LABATECA,AUSENTE
15/10/2024,7.27367,-72.5007,BANANO,COMERCIAL,NORTE DE SANTANDER,LABATECA,AUSENTE
15/10/2024,7.37771,-72.50268,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,TOLEDO,AUSENTE
15/10/2024,7.38383,-72.50212,BANANO,PARCELA/TRASPATIO,NORTE DE SANTANDER,TOLEDO,AUSENTE
15/10/2024,8.26351,-72.48832,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,CUCUTA,AUSENTE
15/10/2024,8.26351,-72.48832,PLÁTANO,COMERCIAL,NORTE DE SANTANDER,CUCUTA,AUSENTE
15/10/2024,7.2736,-75.49873,BANANO,COMERCIAL,NORTE DE SANTANDER,LABATECA,AUSENTE
15/10/2024,7.27207,-72.49908,BANANO,COMERCIAL,NORTE DE SANTANDER,LABATECA,AUSENTE
1/10/2024,7.53021,-72.47694,BANANO,COMERCIAL,NORTE DE SANTANDER,HERRÁN,AUSENTE
7/11/2024,0.76868,-76.52748,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO CAICEDO,AUSENTE
7/11/2024,0.37315,-76.94216,PLÁTANO,COMERCIAL,PUTUMAYO,SAN MIGUEL,AUSENTE
7/11/2024,0.37196,-76.94723,PLÁTANO,COMERCIAL,PUTUMAYO,SAN MIGUEL,AUSENTE
11/11/2024,0.97178,-76.44915,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
11/11/2024,1.00812,-76.48443,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
11/11/2024,0.97462,-76.4475,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
8/11/2024,0.35061,-76.88691,PLÁTANO,COMERCIAL,PUTUMAYO,VALLE DEL GUAMUEZ,AUSENTE
15/11/2024,0.40019,-76.90351,PLÁTANO,COMERCIAL,PUTUMAYO,VALLE DEL GUAMUEZ,AUSENTE
13/11/2024,0.25656,-76.87978,PLÁTANO,PARCELA/TRASPATIO,PUTUMAYO,SAN MIGUEL,AUSENTE
13/11/2024,0.28747,-76.88014,PLÁTANO,COMERCIAL,PUTUMAYO,SAN MIGUEL,AUSENTE
12/11/2024,0.97285,-76.45083,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
18/11/2024,0.98631,-76.45852,PLÁTANO,PARCELA/TRASPATIO,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
18/11/2024,0.64486,-76.92998,PLÁTANO,COMERCIAL,PUTUMAYO,ORITO,AUSENTE
18/11/2024,0.2622,-77.0268,PLÁTANO,COMERCIAL,PUTUMAYO,VALLE DEL GUAMUEZ,AUSENTE
18/11/2024,0.43113,-76.37868,PLÁTANO,PARCELA/TRASPATIO,PUTUMAYO,VALLE DEL GUAMUEZ,AUSENTE
15/10/2024,0.98493,-76.45614,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
9/10/2024,0.51652,-76.85103,PLÁTANO,COMERCIAL,PUTUMAYO,ORITO,AUSENTE
9/10/2024,0.57094,-76.93558,PLÁTANO,COMERCIAL,PUTUMAYO,ORITO,AUSENTE
7/10/2024,0.98325,-76.45628,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
16/10/2024,1.00383,-76.48375,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
16/10/2024,0.98702,-76.45435,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
15/10/2024,1.00745,-76.48456,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
19/11/2024,0.25596,-76.49923,PLÁTANO,PARCELA/TRASPATIO,PUTUMAYO,VALLE DEL GUAMUEZ,AUSENTE
18/11/2024,0.98674,-76.45518,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
18/11/2024,0.98479,-76.45436,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
18/11/2024,0.98634,-76.45713,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
25/11/2024,0.29307,-76.55656,BANANO,COMERCIAL,PUTUMAYO,VALLE DEL GUAMUEZ,AUSENTE
19/11/2024,0.97068,-76.27355,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
19/11/2024,0.97095,-76.27455,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
19/11/2024,0.96325,-76.26362,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
27/11/2024,0.95923,-76.35204,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
27/11/2024,0.97213,-76.39349,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
25/11/2024,0.2023,-76.49156,PLÁTANO,COMERCIAL,PUTUMAYO,VALLE DEL GUAMUEZ,AUSENTE
25/11/2024,0.29633,-77.04677,PLÁTANO,COMERCIAL,PUTUMAYO,VALLE DEL GUAMUEZ,AUSENTE
7/10/2024,0.98178,-76.4567,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
7/10/2024,0.98908,-76.45654,PLÁTANO,PARCELA/TRASPATIO,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
7/10/2024,0.98886,-76.45762,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO GUZMÁN,AUSENTE
4/10/2024,0.47935,-76.50112,PLÁTANO,COMERCIAL,PUTUMAYO,PUERTO ASÍS,AUSENTE
1/10/2024,4.4739,-75.81285,PLÁTANO,COMERCIAL,QUINDÍO,MONTENEGRO,AUSENTE
8/10/2024,4.60944,-75.81604,BANANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
3/10/2024,4.44491,-75.76962,BANANO,COMERCIAL,QUINDÍO,LA TEBAIDA,AUSENTE
2/10/2024,4.39502,-75.746,PLÁTANO,COMERCIAL,QUINDÍO,BUENAVISTA,AUSENTE
1/10/2024,4.47022,-75.81388,PLÁTANO,COMERCIAL,QUINDÍO,MONTENEGRO,AUSENTE
10/10/2024,4.60698,-75.72796,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
9/10/2024,4.30726,-75.77425,BANANO,COMERCIAL,QUINDÍO,PIJAO,AUSENTE
9/10/2024,4.3056,-75.77372,BANANO,COMERCIAL,QUINDÍO,PIJAO,AUSENTE
8/10/2024,4.38001,-75.44757,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
17/10/2024,4.43465,-75.71711,PLÁTANO,COMERCIAL,QUINDÍO,CALARCÁ,AUSENTE
17/10/2024,4.45607,-75.68903,PLÁTANO,COMERCIAL,QUINDÍO,CALARCÁ,AUSENTE
16/10/2024,4.7051,-75.68996,PLÁTANO,COMERCIAL,QUINDÍO,FILANDIA,AUSENTE
16/10/2024,4.40651,-75.7068,BANANO,COMERCIAL,QUINDÍO,CÓRDOBA,AUSENTE
24/10/2024,4.60698,-75.72796,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
24/10/2024,4.60673,-75.72727,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
18/10/2024,4.60673,-75.72727,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
18/10/2024,4.58462,-75.795,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
7/11/2024,4.43542,-75.72919,PLÁTANO,COMERCIAL,QUINDÍO,CALARCÁ,AUSENTE
7/11/2024,4.43588,-75.72889,PLÁTANO,COMERCIAL,QUINDÍO,CALARCÁ,AUSENTE
6/11/2024,4.44403,-75.82141,PLÁTANO,COMERCIAL,QUINDÍO,LA TEBAIDA,AUSENTE
6/11/2024,4.4414,-75.77315,BANANO,COMERCIAL,QUINDÍO,LA TEBAIDA,AUSENTE
14/11/2024,4.67979,-75.69511,PLÁTANO,COMERCIAL,QUINDÍO,FILANDIA,AUSENTE
13/11/2024,4.57206,-75.62719,PLÁTANO,PARCELA/TRASPATIO,QUINDÍO,SALENTO,AUSENTE
8/11/2024,4.60689,-75.72808,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
8/11/2024,4.60698,-75.72796,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
15/10/2024,4.25972,-75.79024,BANANO,COMERCIAL,QUINDÍO,GÉNOVA,AUSENTE
15/10/2024,4.24835,-75.78867,BANANO,COMERCIAL,QUINDÍO,GÉNOVA,AUSENTE
11/10/2024,4.24554,-75.24554,PLÁTANO,COMERCIAL,QUINDÍO,CÓRDOBA,AUSENTE
11/10/2024,4.39863,-75.7198,PLÁTANO,COMERCIAL,QUINDÍO,CÓRDOBA,AUSENTE
15/10/2024,4.36684,-75.7177,PLÁTANO,COMERCIAL,QUINDÍO,BUENAVISTA,AUSENTE
15/10/2024,4.37287,-75.72573,PLÁTANO,COMERCIAL,QUINDÍO,BUENAVISTA,AUSENTE
15/10/2024,4.36799,-75.75182,PLÁTANO,COMERCIAL,QUINDÍO,BUENAVISTA,AUSENTE
15/10/2024,4.25238,-75.78876,PLÁTANO,COMERCIAL,QUINDÍO,GÉNOVA,AUSENTE
15/10/2024,4.4075,-75.70663,PLÁTANO,COMERCIAL,QUINDÍO,CÓRDOBA,AUSENTE
15/10/2024,4.41013,-75.70493,BANANO,COMERCIAL,QUINDÍO,CÓRDOBA,AUSENTE
15/10/2024,4.36097,-75.70814,PLÁTANO,COMERCIAL,QUINDÍO,PIJAO,AUSENTE
15/10/2024,4.37428,-75.71978,PLÁTANO,COMERCIAL,QUINDÍO,PIJAO,AUSENTE
16/10/2024,4.35677,-75.70565,PLÁTANO,COMERCIAL,QUINDÍO,PIJAO,AUSENTE
15/10/2024,4.64434,-75.73834,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
15/10/2024,4.64688,-75.73935,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
15/10/2024,4.63637,-75.75848,PLÁTANO,COMERCIAL,QUINDÍO,QUIMBAYA,AUSENTE
20/11/2024,4.29684,-75.40321,PLÁTANO,COMERCIAL,QUINDÍO,CALARCÁ,AUSENTE
15/11/2024,4.51728,-75.79459,PLÁTANO,COMERCIAL,QUINDÍO,MONTENEGRO,AUSENTE
14/11/2024,4.64145,-75.66972,PLÁTANO,COMERCIAL,QUINDÍO,FILANDIA,AUSENTE
14/11/2024,4.64502,-75.67638,PLÁTANO,COMERCIAL,QUINDÍO,FILANDIA,AUSENTE
21/11/2024,4.51839,-75.792,PLÁTANO,COMERCIAL,QUINDÍO,ARMENIA,AUSENTE
21/11/2024,4.50937,-75.7842,PLÁTANO,COMERCIAL,QUINDÍO,ARMENIA,AUSENTE
13/11/2024,7.29436,-73.12436,PLÁTANO,COMERCIAL,SANTANDER,GIRÓN,AUSENTE
13/11/2024,7.21535,-73.12639,PLÁTANO,COMERCIAL,SANTANDER,GIRÓN,AUSENTE
12/11/2024,6.84776,-72.90786,PLÁTANO,COMERCIAL,SANTANDER,GUACA,AUSENTE
12/11/2024,6.85002,-72.90789,PLÁTANO,COMERCIAL,SANTANDER,GUACA,AUSENTE
14/11/2024,6.84824,-72.90622,PLÁTANO,COMERCIAL,SANTANDER,GUACA,AUSENTE
14/11/2024,6.84651,-72.90669,PLÁTANO,COMERCIAL,SANTANDER,GUACA,AUSENTE
13/11/2024,6.84557,-72.9077,PLÁTANO,COMERCIAL,SANTANDER,GUACA,AUSENTE
13/11/2024,7.28494,-73.11583,PLÁTANO,COMERCIAL,SANTANDER,GIRÓN,AUSENTE
18/11/2024,6.9004,-73.3969,BANANO,COMERCIAL,SANTANDER,SAN VICENTE DE CHUCURÍ,AUSENTE
16/11/2024,6.39433,-73.13431,PLÁTANO,COMERCIAL,SANTANDER,OCAMONTE,AUSENTE
16/11/2024,6.3916,-73.13316,PLÁTANO,COMERCIAL,SANTANDER,OCAMONTE,AUSENTE
15/11/2024,6.84713,-72.9113,PLÁTANO,COMERCIAL,SANTANDER,GUACA,AUSENTE
20/11/2024,6.82614,-72.91984,PLÁTANO,COMERCIAL,SANTANDER,GUACA,AUSENTE
