Fecha,Departamento,Provincia,Distrito,Condición ,Producto,LATITUD,LONGITUD,Zona horaria
2/20/24 12:42,PASCO,OXAPAMPA,CONSTITUCION,Negativo,Plátano,-10.01688996138564,-75.02378870007482,18
2/20/24 12:43,PASCO,OXAPAMPA,PUERTO BERMUDEZ,Negativo,Plátano,-10.338349356182775,-74.98706615834735,18
2/21/24 15:01,SAN MARTIN,BELLAVISTA,SAN PABLO,Negativo,Banano / Platano,-6.8915365368336134,-76.58133695914853,18
2/21/24 15:03,SAN MARTIN,BELLAVISTA,SAN PABLO,Negativo,Banano / Platano,-6.758786038765177,-76.53462222457904,18
2/21/24 15:02,SAN MARTIN,BELLAVISTA,SAN PABLO,Negativo,Banano / Platano,-6.748880781505826,-76.52414301500139,18
2/22/24 16:37,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.253528048676262,-76.41180206801158,18
2/22/24 16:41,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.298962712847974,-76.34805910560064,18
2/22/24 16:40,SAN MARTIN,TOCACHE,POLVORA,Negativo,Plátano,-8.094164622212432,-76.64642534702821,18
2/22/24 16:38,SAN MARTIN,TOCACHE,POLVORA,Negativo,Plátano,-8.095593576983438,-76.64409939307927,18
2/23/24 11:35,LORETO,MAYNAS,BELEN,Negativo,Plátano,-3.8313120701131456,-73.20980434300657,18
2/23/24 11:35,LORETO,MAYNAS,BELEN,Negativo,Plátano,-3.819446944062242,-73.200529691747,18
2/23/24 11:36,LORETO,MAYNAS,BELEN,Negativo,Plátano,-3.831802289102123,-73.21072156478435,18
2/23/24 11:37,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.01339508165286,-73.43560020242161,18
2/23/24 11:37,LORETO,MAYNAS,BELEN,Negativo,Plátano,-3.951557487344445,-73.33014892264595,18
2/23/24 11:30,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.8993793447623104,-73.39042487599122,18
2/23/24 11:29,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.1418622363367925,-73.47012717609613,18
2/23/24 11:32,LORETO,MAYNAS,BELEN,Negativo,Plátano,-3.952818589181542,-73.33219035826384,18
2/22/24 15:59,PASCO,OXAPAMPA,VILLA RICA,Negativo,Banano,-10.818108134133464,-75.30187334122853,18
2/23/24 11:31,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.179990824403468,-73.47510671717899,18
2/22/24 16:01,PASCO,OXAPAMPA,VILLA RICA,Negativo,Banano,-10.815200382467854,-75.30657253704769,18
2/23/24 11:33,LORETO,MAYNAS,BELEN,Negativo,Plátano,-3.938094614453605,-73.31781327168737,18
2/22/24 15:57,PASCO,OXAPAMPA,VILLA RICA,Negativo,Plátano,-10.77720166344084,-75.33735906522256,18
2/22/24 17:38,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.252305087422216,-79.97412589012663,17
2/22/24 15:58,PASCO,OXAPAMPA,OXAPAMPA,Negativo,Banano,-10.770945716350719,-75.34332489200825,18
2/22/24 17:39,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.923066121275624,-80.30725989972103,17
2/26/24 12:21,CUSCO,LA CONVENCION,MARANURA,Negativo,Banano,-12.955843370705864,-72.65129823301973,18
2/26/24 12:20,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.783725161911262,-72.56540296802544,18
2/23/24 12:00,LA LIBERTAD,CHEPEN,PACANGA,Negativo,Banano,-7.114067686356935,-79.28212817032981,17
2/23/24 11:59,LA LIBERTAD,CHEPEN,PACANGA,Negativo,Banano,-7.857949232937491,-79.27385446560557,17
2/22/24 17:33,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.784847177191543,-80.57922544894059,17
2/22/24 17:36,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.862339681478226,-80.74260793964486,17
2/22/24 17:35,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.862367120425671,-80.74339257344747,17
2/22/24 17:40,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.8060066335803695,-80.60935973739105,17
2/22/24 17:32,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.790566213196826,-80.6127051143657,17
2/22/24 17:31,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.840461737506278,-80.653954630942,17
2/22/24 17:37,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.83239747987943,-80.74782294715685,17
2/26/24 12:16,CUSCO,LA CONVENCION,PICHARI,Negativo,Banano / Platano,-12.530891613712466,-73.78987144630767,18
2/26/24 12:16,CUSCO,LA CONVENCION,PICHARI,Negativo,Banano / Platano,-12.515069250373202,-73.77980444602235,18
2/26/24 12:15,CUSCO,LA CONVENCION,UNION ASHANINKA,Negativo,Banano / Platano,-12.318750552036635,-73.9596080494224,18
2/26/24 12:17,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Plátano,-5.955098842633809,-78.64761882076854,17
2/26/24 12:18,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Plátano,-5.952036891957854,-78.648137398907,17
2/28/24 14:15,JUNIN,SATIPO,COVIRIALI,Negativo,Banano / Platano,-11.308033184238623,-74.64265392601416,18
2/28/24 14:14,JUNIN,SATIPO,COVIRIALI,Negativo,Banano / Platano,-11.300186537470113,-74.62337541274316,18
2/27/24 9:13,ICA,PISCO,TUPAC AMARU INCA,Negativo,Banano / Platano,-13.703795587070472,-76.10307033254908,18
2/28/24 15:32,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.960705983222738,-80.57373108333302,17
2/28/24 15:32,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano,-5.150950952063146,-80.1430234892897,17
2/28/24 15:31,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano,-5.153871355267243,-80.14204520224635,17
2/28/24 15:31,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano,-5.1519923575966935,-80.14388820232736,17
3/1/24 15:23,UCAYALI,PADRE ABAD,HUIPOCA,Negativo,Banano / Platano,-8.95668059060796,-75.49833364320236,18
3/1/24 15:23,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-8.98605469076569,-75.50741647141189,18
2/29/24 16:53,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.578160086720851,-75.22246907489283,19
2/29/24 16:54,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.567853713905926,-75.21933021991647,19
2/29/24 16:53,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.567407783486281,-75.25330851801831,19
2/29/24 16:48,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Negativo,Banano / Platano,-12.596420793751053,-75.11838255079549,19
2/29/24 16:47,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Negativo,Banano / Platano,-12.60034507569692,-75.11921298554658,19
2/29/24 16:52,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.71498135387412,-75.19676878164941,19
2/29/24 16:52,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.7101696196737,-75.19801776713832,19
3/1/24 15:21,UCAYALI,PADRE ABAD,BOQUERÓN,Negativo,Banano / Platano,-9.141599744477416,-75.78505237746158,18
3/1/24 15:20,UCAYALI,PADRE ABAD,BOQUERÓN,Negativo,Banano / Platano,-9.141771130713753,-75.78526207079153,18
3/1/24 12:05,LORETO,MARISCAL RAMON CASTILLA,PEBAS,Negativo,Plátano,-3.325692658237039,-77.89209568855829,18
3/6/24 12:41,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,Negativo,Plátano,-5.17699140731282,-78.91304042553175,17
3/6/24 12:41,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,Negativo,Banano,-5.178590772664825,-78.91005042048025,17
3/6/24 12:39,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,Negativo,Plátano,-5.180309513151851,-78.91036038228152,17
3/6/24 12:40,CAJAMARCA,JAEN,SANTA ROSA,Negativo,Plátano,-5.458828808952583,-78.6969340174285,17
3/6/24 12:42,CAJAMARCA,JAEN,SANTA ROSA,Negativo,Plátano,-5.449199153087054,-78.68676909325767,17
3/6/24 12:39,CAJAMARCA,JAEN,BELLAVISTA,Negativo,Banano,-5.344944733660149,-78.8084585747628,17
3/6/24 15:37,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.247522122921442,-79.969784679505,17
3/6/24 15:37,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.239142550940895,-79.97297442689735,17
3/6/24 15:36,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.247396146184583,-79.97018189257778,17
3/6/24 15:36,PIURA,PIURA,CASTILLA,Negativo ,Banano,-5.0854774451110805,-80.60846514392783,17
3/7/24 14:56,PIURA,SULLANA,BELLAVISTA,Negativo ,Banano,-4.847111601144454,-80.63798830040383,17
3/7/24 14:54,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.879265783217982,-80.82727328702524,17
3/7/24 14:53,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.917043793088766,-80.86353175636363,17
3/7/24 15:00,PIURA,SULLANA,SULLANA,Negativo ,Banano,-4.812876476270167,-80.72827860226526,17
3/7/24 14:59,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.861219200093075,-80.74601750337246,17
3/7/24 14:59,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.801947801939615,-80.58388628650667,17
3/7/24 14:58,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.798932730697835,-80.57963165859039,17
3/7/24 14:58,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.862042305467784,-80.74566545811899,17
3/7/24 14:57,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.862543685532651,-80.68997367024879,17
3/8/24 12:46,JUNIN,CHANCHAMAYO,SAN RAMON,Negativo,Banano,-11.166994952132377,-75.36626721452286,18
3/8/24 12:45,JUNIN,CHANCHAMAYO,SAN RAMON,Negativo,Banano,-11.165728394388172,-75.36662282033022,18
3/7/24 14:55,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.882848093775019,-80.82669514074593,17
3/7/24 14:54,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.8832916310315495,-80.82767812267139,17
3/7/24 14:56,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.840718743639555,-80.67986479584509,17
3/7/24 14:57,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.85568682572848,-80.67171381155491,17
3/7/24 14:55,PIURA,SULLANA,SALITRAL,Negativo ,Banano,-4.843118261882491,-80.6656864479997,17
3/7/24 14:52,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.964173061477764,-80.57732788324643,17
3/8/24 14:36,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,Negativo,Banano / Platano,-8.273228078842754,-74.77244918144062,18
3/8/24 14:31,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,Negativo,Banano / Platano,-8.272333021534799,-74.77321245994813,18
3/8/24 14:30,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,Negativo,Banano / Platano,-8.322001291400598,-74.75826278794646,18
3/7/24 9:44,CAJAMARCA,JAEN,BELLAVISTA,Negativo,Plátano,-5.596265222864085,-78.8208252639652,17
3/8/24 16:12,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.22512402594952,-79.97383638523623,17
3/8/24 16:20,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.224889885810639,-79.97446834550915,17
3/8/24 16:20,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.224889885810639,-79.97446834550915,17
3/11/24 11:55,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Plátano,-5.933795601364745,-78.65643879791712,17
3/11/24 11:57,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Plátano,-5.934432186353559,-78.65521740939614,17
3/13/24 14:21,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.7396717546269675,-80.45143833542431,17
3/13/24 14:20,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7497834895070272,-80.44784785824965,17
3/13/24 14:22,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.750756200585943,-80.4553758435432,17
3/13/24 14:24,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7500873486333965,-80.45632183468771,17
3/13/24 14:25,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7499293209124542,-80.44956781426693,17
3/13/24 14:26,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7630695631077895,-80.45706126730946,17
3/13/24 14:20,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.638931474477537,-80.43970439807755,17
3/13/24 14:26,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7679939450190525,-80.46200233801814,17
3/13/24 14:19,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7556943998759995,-80.46807062827392,17
3/13/24 14:27,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7338514474343443,-80.44603875860139,17
3/13/24 14:18,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7563181590265313,-80.46733179323428,17
3/13/24 14:27,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7617989181128664,-80.46498700336353,17
3/13/24 14:23,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7576556756230537,-80.46509759591515,17
3/13/24 14:23,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.757004922851209,-80.46607059509402,17
3/14/24 13:01,JUNIN,CHANCHAMAYO,PICHANAQUI,Negativo,Plátano,-10.992157698325105,-74.93824072500446,18
3/13/24 14:28,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7453801019413326,-80.4514347841527,17
3/13/24 14:29,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7477665864362537,-80.44858757116934,17
3/14/24 14:18,JUNIN,SATIPO,PANGOA,Negativo,Plátano,-11.518956787132325,-74.41841373451877,18
3/13/24 14:29,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.7663362260775797,-80.4584551222001,17
3/13/24 15:33,PIURA,PIURA,PIURA,Negativo ,Banano,-5.020971637120291,-80.6153056418945,17
3/13/24 15:36,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.918944608174707,-80.2203479943356,17
3/13/24 15:34,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.181575125060452,-80.01583218569405,17
3/13/24 15:34,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.239495462299503,-79.96210143415263,17
3/13/24 15:35,PIURA,HUANCABAMBA,LALAQUIZ,Negativo ,Banano,-5.252189583414523,-79.67713249158169,17
3/13/24 15:35,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.328193075604652,-79.7312726756647,17
3/13/24 14:31,PASCO,OXAPAMPA,OXAPAMPA,Negativo,Banano,-10.751375634197574,-75.33400116009804,18
3/14/24 14:38,PASCO,OXAPAMPA,CONSTITUCION,Negativo,Plátano,-9.951334810610131,-75.02404851028768,18
3/14/24 14:25,SAN MARTIN,SAN MARTIN,CACATACHI,Negativo,Plátano,-6.464716167507665,-76.47444374713086,18
3/14/24 14:25,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,Negativo,Plátano,-6.638004528292644,-76.24970890755591,18
3/14/24 14:26,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Negativo,Plátano,-6.682975577427087,-76.72171774891052,18
3/14/24 14:26,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Negativo,Plátano,-6.682975166224303,-76.72183531708626,18
3/14/24 16:40,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Banano,-5.974842368530855,-79.77695515003369,17
3/14/24 16:40,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Plátano,-5.963595986800271,-79.75085593034461,17
3/14/24 16:41,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Plátano,-5.962753752085009,-79.75036101043028,17
3/14/24 16:41,LAMBAYEQUE,LAMBAYEQUE,OLMOS,Negativo,Plátano,-5.9644984152128515,-79.74997766596803,17
3/14/24 16:42,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Banano,-6.21135187283395,-79.80556547631925,17
3/14/24 16:42,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Banano,-6.210382914762538,-79.71994760013725,17
3/14/24 16:43,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Plátano,-6.192105561144426,-79.69790555459664,17
3/14/24 16:47,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Negativo,Banano,-6.211090844733952,-79.71724375706603,17
3/14/24 14:44,PIURA,PAITA,LA HUACA,Negativo ,Banano,-4.914003920997979,-80.86252217366813,17
3/14/24 14:46,PIURA,SULLANA,SULLANA,Negativo ,Banano,-4.898619540183725,-80.72766704540399,17
3/14/24 14:48,PIURA,SULLANA,SULLANA,Negativo ,Banano,-4.845310313261353,-80.61961842217342,17
3/14/24 14:44,PIURA,SULLANA,IGNACIO ESCUDERO,Positivo ,Banano,-4.895924526983769,-80.84323335907081,17
3/14/24 14:46,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.850213210724009,-80.67074243913714,17
3/14/24 14:47,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.846870349918766,-80.67979877193682,17
3/14/24 14:47,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.844359402945543,-80.66928425950107,17
3/14/24 14:48,PIURA,SULLANA,SULLANA,Negativo ,Banano,-4.848287071624608,-80.62045548782001,17
3/14/24 14:36,JUNIN,CHANCHAMAYO,SAN RAMON,Negativo,Plátano,-11.071967235241363,-75.39179421326746,18
3/14/24 14:45,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.888754478292061,-80.86100307021262,17
3/14/24 12:38,ANCASH,SANTA,MACATE,Negativo,Banano / Platano,-8.73082159595896,-78.11589568980345,17
3/14/24 9:15,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.6640569799592813,-80.44504656246326,17
3/14/24 17:01,JUNIN,SATIPO,PANGOA,Negativo,Plátano,-11.537650365969675,-74.41449619245743,18
3/14/24 17:01,JUNIN,CHANCHAMAYO,PICHANAQUI,Negativo,Plátano,-10.966848424627711,-74.89118227001843,18
3/21/24 15:09,CUSCO,LA CONVENCION,HUAYOPATA,Negativo,Banano,-12.989840025420229,-72.5740332956086,18
3/21/24 15:08,CUSCO,LA CONVENCION,SANTA TERESA,Negativo,Banano,-13.052108625095057,-72.72172006110272,18
3/21/24 14:26,CUSCO,LA CONVENCION,QUELLOUNO,Negativo,Banano,-12.58220137530876,-72.73251109090062,18
3/21/24 14:24,CUSCO,LA CONVENCION,SANTA ANA,Negativo,Banano,-12.797846378666284,-72.6814411410379,18
3/21/24 15:12,CUSCO,LA CONVENCION,VILCABAMBA-2,Negativo,Banano,-13.02758034068522,-72.7429480267917,18
3/21/24 15:08,CUSCO,LA CONVENCION,SANTA ANA,Negativo,Banano,-12.905281259691844,-72.78406632429476,18
3/21/24 15:07,CUSCO,LA CONVENCION,QUELLOUNO,Negativo,Banano / Platano,-12.582162365746846,-72.72791151650212,18
3/18/24 12:17,ICA,CHINCHA,ALTO LARAN,Negativo,Banano,-13.401731429487286,-75.93539575907808,18
3/21/24 14:29,JUNIN,SATIPO,SATIPO,Negativo,Plátano,-11.274631284893038,-74.60414056117726,18
3/19/24 15:17,CAJAMARCA,CAJAMARCA,MAGDALENA,Negativo,Plátano,-7.220017381983806,-78.7454278029333,17
3/27/24 15:59,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Negativo,Banano,-5.857691228102953,-77.38352488602995,18
3/27/24 16:07,SAN MARTIN,RIOJA,RIOJA,Negativo,Banano,-5.991618747621576,-77.19929199990317,18
3/27/24 16:10,SAN MARTIN,MOYOBAMBA,YANTALO,Negativo,Banano,-5.962221931306341,-77.02719460163232,18
3/27/24 16:12,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Negativo,Plátano,-5.844225003089293,-77.37466775842934,18
3/27/24 16:15,SAN MARTIN,MOYOBAMBA,CALZADA,Negativo,Plátano,-5.998126245114436,-77.07691157741647,18
3/27/24 16:17,SAN MARTIN,MOYOBAMBA,YANTALO,Negativo,Plátano,-5.972462929433214,-77.06662920421955,18
3/21/24 9:35,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Negativo,Banano / Platano,-11.974078651080792,-75.13688856543787,19
3/21/24 9:40,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.512820232566721,-75.1930617599347,19
3/21/24 9:37,MADRE DE DIOS,TAMBOPATA,INAMBARI,Negativo,Banano / Platano,-12.518690389803806,-75.16391667798543,19
3/21/24 9:17,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.517048219120708,-75.17253064679582,19
3/21/24 9:42,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Negativo,Banano / Platano,-12.595795198589672,-75.12200977575421,19
3/21/24 9:43,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,Negativo,Banano / Platano,-12.58288223012139,-75.0705949743713,19
3/21/24 9:48,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.714697709549139,-75.18889305741465,19
3/21/24 9:48,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,Negativo,Banano / Platano,-12.775331041113716,-75.24290948034437,19
3/21/24 16:02,PASCO,OXAPAMPA,PALCAZU,Negativo,Banano / Platano,-10.169523489071107,-75.15959705824159,18
3/22/24 8:32,LORETO,MAYNAS,PUNCHANA,Negativo,Plátano,-3.662739819987282,-73.25926416616674,18
3/21/24 9:50,PIURA,SULLANA,SULLANA,Negativo ,Banano,-5.000317578152291,-80.5984130404684,17
3/21/24 9:52,PIURA,PIURA,PIURA,Negativo ,Banano,-5.001123121945197,-80.59908909786438,17
3/21/24 16:26,LORETO,MAYNAS,PUNCHANA,Negativo,Plátano,-3.6022108777923765,-73.25633807617669,18
3/21/24 9:49,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.907870741252277,-80.21881865375458,17
3/21/24 9:49,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.237840790616017,-79.94620618354907,17
3/21/24 9:51,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.2391346074423994,-79.94107011161464,17
3/21/24 16:02,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-4.9266982628705005,-79.94578279473994,17
3/21/24 16:03,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-4.9269242045765695,-79.94566520031289,17
3/21/24 16:25,LORETO,MAYNAS,PUNCHANA,Negativo,Plátano,-3.6002013668446837,-73.25528887336945,18
3/21/24 16:24,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.892264801555753,-73.39176196452422,18
3/21/24 16:23,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.8990825329505445,-73.39598986617857,18
3/21/24 16:22,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.966302292518513,-73.36403910303527,18
3/21/24 16:21,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.966512142901198,-73.36497516054574,18
3/21/24 16:20,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.9648309084144486,-73.37453226893435,18
3/22/24 17:05,SAN MARTIN,TOCACHE,TOCACHE,Negativo,Banano,-8.194244870190422,-76.4521533399479,18
3/22/24 16:29,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.279468219955309,-76.4381480905145,18
3/22/24 16:33,SAN MARTIN,TOCACHE,TOCACHE,Negativo,Banano,-8.193607349008646,-76.45341259111984,18
3/22/24 16:32,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.27828714056389,-76.43717246004218,18
3/22/24 17:00,SAN MARTIN,PICOTA,TRES UNIDOS,Negativo,Banano / Platano,-6.81383123218363,-76.22020884205884,18
3/22/24 17:01,SAN MARTIN,PICOTA,TRES UNIDOS,Negativo,Banano / Platano,-6.816530995896268,-76.21836981749736,18
3/27/24 16:19,SAN MARTIN,MARISCAL CACERES,JUANJUI,Negativo,Banano / Platano,-7.157956885529457,-76.66383512450727,18
3/27/24 16:21,SAN MARTIN,MARISCAL CACERES,JUANJUI,Negativo,Banano / Platano,-7.121105086335264,-76.6727090645017,18
3/27/24 16:23,LORETO,ALTO AMAZONAS,YURIMAGUAS,Negativo,Banano / Platano,-5.858461098541259,-76.1455227764864,18
3/27/24 16:27,LORETO,ALTO AMAZONAS,YURIMAGUAS,Negativo,Banano / Platano,-5.858968055425568,-76.14086337431687,18
3/21/24 14:59,LA LIBERTAD,CHEPEN,PACANGA,Negativo,Banano,-7.166956898333197,-79.42164261324756,17
3/22/24 8:33,LORETO,MAYNAS,ALTO NANAY,Negativo,Plátano,-3.8848660598092977,-73.71166717466373,18
3/26/24 16:28,AMAZONAS,UTCUBAMBA,CAJARURO,Negativo,Banano,-5.736877452695185,-78.3044372566334,17
3/22/24 8:34,LORETO,MAYNAS,ALTO NANAY,Negativo,Plátano,-3.8869527040574408,-73.715842358262,18
3/26/24 16:26,AMAZONAS,UTCUBAMBA,CAJARURO,Negativo,Banano,-5.727107162743499,-78.31174558929115,17
3/21/24 15:00,LA LIBERTAD,CHEPEN,PACANGA,Negativo,Banano,-7.101203949451218,-79.2610854273265,17
3/21/24 16:04,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.9642634849059215,-80.57726468488224,17
3/21/24 16:03,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.964227374439144,-80.57738196936548,17
3/21/24 16:06,PIURA,SULLANA,MIGUEL CHECA,Negativo ,Banano,-4.9011238384577425,-80.77173492326922,17
3/21/24 16:05,PIURA,SULLANA,MIGUEL CHECA,Negativo ,Banano,-4.9015580341685245,-80.77161752317576,17
3/21/24 16:05,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.854637360585861,-80.65347844455347,17
3/21/24 16:07,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.823146035333542,-80.60306423405588,17
3/21/24 16:11,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.849991583114378,-80.62723654739558,17
3/21/24 16:11,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.908372453210286,-80.97339216921372,17
3/21/24 16:06,PIURA,SULLANA,MIGUEL CHECA,Negativo ,Banano,-4.895174227788533,-80.78082845470267,17
3/22/24 16:40,SAN MARTIN,LAMAS,CUÑUMBUQUI,Negativo,Plátano,-6.571529290292507,-76.47927725264726,18
3/22/24 16:34,SAN MARTIN,LAMAS,CUÑUMBUQUI,Negativo,Plátano,-6.571529290292507,-76.47927725264726,18
3/22/24 16:45,SAN MARTIN,LAMAS,CUÑUMBUQUI,Negativo,Plátano,-6.571529290292507,-76.47927725264726,18
3/25/24 16:47,AYACUCHO,HUANTA,LLOCHEGUA,Negativo,Plátano,-12.42334942466286,-73.97000331365766,18
3/21/24 16:00,PASCO,OXAPAMPA,VILLA RICA,Negativo,Banano,-10.780866147174207,-75.3273746224437,18
